LineId,Month,Day,Time,Level,Content,EventId,EventTemplate,ParameterList
2309,[Mon,Jun,27,04:02:55,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
2310,[Mon,Jun,27,04:02:55,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
2311,[Mon,Jun,27,04:19:45,2005] [error] [client 68.0.2.248] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2312,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2313,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2314,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2315,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2316,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2317,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2318,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2319,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2320,[Mon,Jun,27,04:26:28,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2321,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2322,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2323,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2324,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2325,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2326,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2327,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2328,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2329,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2330,[Mon,Jun,27,04:26:29,2005] [error] jk2_init() Can't find child 8342 in scoreboard,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,[]
2331,[Mon,Jun,27,04:26:29,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
2332,[Mon,Jun,27,04:26:29,2005] [error] mod_jk child init 1 -2,7987e30d,2005] [error] mod_jk child <*> 1 <*>,"['init', '-2']"
2333,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2334,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2335,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2336,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2337,[Mon,Jun,27,04:26:29,2005] [error] [client 81.169.128.235] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2338,[Mon,Jun,27,04:34:58,2005] [error] [client 63.119.14.138] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2339,[Mon,Jun,27,05:08:24,2005] [error] [client 203.186.238.179] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2340,[Mon,Jun,27,06:44:37,2005] [error] [client 193.226.6.228] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2341,[Mon,Jun,27,08:01:37,2005] [error] [client 66.38.126.147] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2342,[Mon,Jun,27,08:02:53,2005] [error] [client 71.110.228.223] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2343,[Mon,Jun,27,08:05:27,2005] [error] [client 83.92.185.141] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2344,[Mon,Jun,27,08:05:35,2005] [error] [client 148.208.237.107] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2345,[Mon,Jun,27,08:06:20,2005] [error] [client 61.149.174.134] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2346,[Mon,Jun,27,08:07:21,2005] [error] [client 203.73.187.121] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2347,[Mon,Jun,27,08:16:03,2005] [error] [client 63.123.69.65] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2348,[Mon,Jun,27,11:12:05,2005] [error] [client 70.242.142.93] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2349,[Mon,Jun,27,12:22:54,2005] [error] [client 71.115.121.222] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2350,[Mon,Jun,27,12:24:55,2005] [error] [client 195.169.160.68] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2351,[Mon,Jun,27,14:02:44,2005] [error] [client 219.134.142.200] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2352,[Mon,Jun,27,14:47:33,2005] [error] [client 63.123.69.65] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2353,[Mon,Jun,27,15:48:38,2005] [error] [client 24.195.108.42] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2354,[Mon,Jun,27,18:50:52,2005] [error] [client 63.199.49.133] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2355,[Mon,Jun,27,18:51:40,2005] [error] [client 192.115.235.2] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2356,[Mon,Jun,27,19:12:23,2005] [error] [client 63.123.69.65] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2357,[Mon,Jun,27,20:54:21,2005] [error] [client 203.186.238.173] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2358,[Mon,Jun,27,21:16:20,2005] [error] [client 68.68.22.94] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2359,[Mon,Jun,27,21:18:19,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/scripts/root.exe,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2360,[Mon,Jun,27,21:18:21,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/MSADC,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2361,[Mon,Jun,27,21:18:22,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/c,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2362,[Mon,Jun,27,21:18:26,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/d,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2363,[Mon,Jun,27,21:18:30,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2364,[Mon,Jun,27,21:18:32,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2365,[Mon,Jun,27,21:18:36,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/_mem_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2366,[Mon,Jun,27,21:18:40,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/msadc,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2367,[Mon,Jun,27,21:18:41,2005] [error] [client 218.58.63.241] File does not exist: /var/www/html/scripts/..\xc1\x1c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2368,[Mon,Jun,27,22:44:32,2005] [error] [client 210.100.247.252] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2369,[Mon,Jun,27,23:21:48,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2370,[Mon,Jun,27,23:21:48,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2371,[Mon,Jun,27,23:21:48,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2372,[Mon,Jun,27,23:21:48,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2373,[Mon,Jun,27,23:21:48,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2374,[Mon,Jun,27,23:21:51,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2375,[Mon,Jun,27,23:21:51,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2376,[Mon,Jun,27,23:21:51,2005] [error] [client 61.218.72.54] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2377,[Mon,Jun,27,23:22:01,2005] [error] [client 67.183.221.18] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2378,[Tue,Jun,28,04:00:56,2005] [error] [client 219.192.88.113] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2379,[Tue,Jun,28,05:39:25,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/root.exe,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2380,[Tue,Jun,28,05:39:25,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/MSADC,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2381,[Tue,Jun,28,05:39:25,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/c,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2382,[Tue,Jun,28,05:39:26,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/d,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2383,[Tue,Jun,28,05:39:26,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2384,[Tue,Jun,28,05:39:26,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/_vti_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2385,[Tue,Jun,28,05:39:27,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/_mem_bin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2386,[Tue,Jun,28,05:39:27,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/msadc,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2387,[Tue,Jun,28,05:39:29,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/..\xc1\x1c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2388,[Tue,Jun,28,05:39:37,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/..\xc0\xaf..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2389,[Tue,Jun,28,05:39:37,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/..\xc1\x9c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2390,[Tue,Jun,28,05:39:38,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/..%5c..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2391,[Tue,Jun,28,05:39:45,2005] [error] [client 71.16.50.10] File does not exist: /var/www/html/scripts/..%2f..,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2392,[Tue,Jun,28,05:49:19,2005] [error] [client 222.90.75.242] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2393,[Tue,Jun,28,06:13:03,2005] [error] [client 220.115.242.249] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2394,[Tue,Jun,28,06:25:50,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2395,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2396,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2397,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2398,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2399,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2400,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2401,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2402,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2403,[Tue,Jun,28,06:25:58,2005] [error] [client 212.217.26.239] File does not exist: /var/www/html/sumthin,e08e7447,2005] [error] [client <*> File does not exist <*>,[]
2404,[Tue,Jun,28,07:13:28,2005] [error] [client 218.168.184.89] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2405,[Tue,Jun,28,07:13:29,2005] [notice] jk2_init() Found child 11419 in scoreboard slot 1,84929df5,2005] <*> jk2_init() <*> child <*> in scoreboard <*>,"['[notice]', 'Found', '11419', 'slot 1']"
2406,[Tue,Jun,28,07:13:29,2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,fd21ee58,2005] [notice] <*>,['workerEnv.init() ok /etc/httpd/conf/workers2.properties']
2407,[Tue,Jun,28,07:13:29,2005] [error] mod_jk child workerEnv in error state 5,9f17d827,2005] [error] mod_jk child workerEnv in error state <*>,['5']
2408,[Tue,Jun,28,07:13:30,2005] [error] [client 218.168.184.89] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
2409,[Tue,Jun,28,07:13:30,2005] [error] [client 218.168.184.89] Directory index forbidden by rule: /var/www/html/,6fdd6d01,2005] [error] [client <*> Directory index forbidden by rule /var/www/html/,[]
